model,country,iteration,question_id,correct,model_response,ground_truth
llama-3-8b-instruct,Greece,1,Ji-ko-33,1,school or social gatherings.,study; sleep; tutoring center; night out
llama-3-8b-instruct,Greece,1,Ji-ko-34,0,"elementary school students in greece typically go to school from 8:30 am to 1:00 pm, monday to thursday, and from 8:30 am to 12:30 pm on friday.",with the aprons; on foot; bus; public transport; car
llama-3-8b-instruct,Greece,1,Ji-ko-35,1,private schools (private ekpaideutika),colleges; private schools; postgraduate; private nurseries; private vocational training institutes
llama-3-8b-instruct,Greece,1,Ji-ko-36,1,lykeion (lyceum),mathematics; language; physics
llama-3-8b-instruct,Greece,1,Ji-ko-37,1,"casual clothes, such as jeans and t-shirts.",casual; tracksuits; jeans; sportswear
llama-3-8b-instruct,Greece,1,Ji-ko-40,1,"they chat with friends, play games, and engage in extracurricular activities.",spend time with their classmates; they discuss; spend time with their friends; smoking; copy notes; copy homework; eat; resting
llama-3-8b-instruct,Greece,1,Ji-ko-42,1,"mathematics, physics, chemistry, and greek language.",language; mathematics; literature; english; physics; ancient
llama-3-8b-instruct,Greece,1,Ji-ko-45,1,music and dancing,singers; music; concerts
llama-3-8b-instruct,Greece,1,Jo-sp-13,0,sailing,polo; city; synchronized swimming; swimming
llama-3-8b-instruct,Greece,1,Jo-sp-19,1,peloponnese,crete; thessaly; larissa; kastoria; volos; peloponnese
llama-3-8b-instruct,Greece,1,Jod-ch-01,0,"fork, knife, and spoon.",dishes; pot; pan; frying pan; pan; glasses
llama-3-8b-instruct,Greece,1,Jod-ch-07,1,2.5,3; 2; 1.5; 2.5
llama-3-8b-instruct,Greece,1,Jod-ch-60,0,7,8; 9; 10
llama-3-8b-instruct,Greece,1,Ki-pe-34,0,ellinikós kafé (greek coffee),coffee; milk
llama-3-8b-instruct,Greece,1,Kik-in-16,1,wine.,tsipouro; ouzo; wine; rakomelo; raki
llama-3-8b-instruct,Greece,1,Kik-in-36,0,ottmar hitzfeld,fatih terim; lucescu; diego simeone; bartzokas; ataman
llama-3-8b-instruct,Greece,1,Kik-in-37,1,olympiacos vs panathinaikos,panathinaikos against olympiacos; olympiacos versus panathinaikos; aek vs paok
llama-3-8b-instruct,Greece,1,Na-ko-29,0,alexis tsiripidis,aris grigoriadis; spiros gianniotis; demosthenes michalentzaki; apostolos tsagkarakis; antonis tsapatákis; yiannis drymonakos
llama-3-8b-instruct,Greece,1,Na-ko-33,1,vasilopita,turkey; vasilopita; pork; chicken
llama-3-8b-instruct,Greece,1,Na-ko-39,1,money.,throw rice; hug; money; mixer; gift
llama-3-8b-instruct,Greece,1,Ne-ar-26,1,opap s.a.,public power corporation; ote; municipal water supply and sewerage company; hellenic railways organization
llama-3-8b-instruct,Greece,1,Ne-ar-36,1,"moussaka, roasted lamb, and dolmades.",roast meat; meat with potatoes in the oven; meat; pies; pastitsio; easter meal
llama-3-8b-instruct,Greece,1,Ne-ar-38,1,easter bread.,bread; pasta; rice; milk; croissant; cheese pie; rusks
llama-3-8b-instruct,Greece,1,New-as-20,1,basketball,basketball; football
llama-3-8b-instruct,Greece,1,New-ch-07,1,"ouzo: with water, fruit, or mezethes (small plates of food); metaxa: with water or coffee; tsipouro: with water, fruit, or mezethes.",nuts; potato chips; deli meats; olives
llama-3-8b-instruct,Greece,1,New-ch-32,1,microsoft office,microsoft office; windows; excel; prospects; word
llama-3-8b-instruct,Greece,1,New-ch-38,1,"thessaloniki, piraeus, athens.",crete; piraeus; athens; fatherland; kalamata
llama-3-8b-instruct,Greece,1,New-ch-44,0,1-3 months,15 days; 1 week
llama-3-8b-instruct,Greece,1,New-ch-73,0,"soccer, basketball, and rugby.",political factions; party members; political associations; democratic renewal vanguard; communist youth of greece; football
llama-3-8b-instruct,Greece,1,New-en-05,1,gyros,gyro; round; pasta; souvlaki; pizza; pasta with sauce; legumes; oilive oil based dishes
llama-3-8b-instruct,Greece,1,New-en-19,1,"olympiako stadio (""olympic stadium"")",olympic stadium athens; oaka; olympic; karaiskaki
llama-3-8b-instruct,Greece,1,New-en-41,1,aristotle onassis,marinakis; onassis; niarchos; giannakopoulos; ivan savvidis
llama-3-8b-instruct,Greece,1,New-en-47,1,olive trees.,flower beds; roses; flowers; warehouse; tools; trees
llama-3-8b-instruct,Greece,1,New-en-56,1,english,english; albanian; greek
llama-3-8b-instruct,Greece,1,New-en-68,1,"detention, suspension, expulsion, and parental notification.",expulsion from class; expulsion; punishment; non-household communication
llama-3-8b-instruct,Greece,1,New-en-69,1,"aristotle, homer, sophocles, euripides, aristophanes, and modern greek writers such as nikos kazantzakis, andreas kalvos, and odysseas elytis.",papadiamantis; elitis; seferis; palamas; karyotakis; cavafy; alki zei; kazantzakis; dionysios solomos
llama-3-8b-instruct,Greece,1,New-gr-06,1,souvlaki,pasta with minced meat; souvlaki; pizza; burger; steak
llama-3-8b-instruct,Greece,1,New-gr-08,1,ouzo,beer; tsipouro; wine; ouzo
llama-3-8b-instruct,Greece,1,New-gr-15,1,baklava,galaktoboureko; baklava; spoon sweet; syrupy sweets; tulumbakia; rice pudding
llama-3-8b-instruct,Greece,1,New-gr-58,1,teachers,waiter; service; educator; worker; touristic
llama-3-8b-instruct,Greece,1,New-ha-08,1,fava.,chickpeas; beans; bean soup; lentils; okra; legumes
llama-3-8b-instruct,Greece,1,New-in-01,0,starbucks,coffee island; mikel; gregorys; coffee berry
llama-3-8b-instruct,Greece,1,New-in-62,1,national technical university of athens (εθνικό μετσόβιο πολυτεχνείο),national technical university of athens; aristotelian
llama-3-8b-instruct,Greece,1,New-ko-02,1,breathing exercises,painless childbirth classes; childbirth pain management exercises; instructions from a gynecologist; yoga
llama-3-8b-instruct,Greece,1,New-ko-03,0,"""ta pedia tou pirea""","happily to clap my 2 hands; i'm clapping my hands with joy; oh little bunny; a small boat; hedgehog, zouzounia"
llama-3-8b-instruct,Greece,1,New-pe-06,0,moussaka stew.,hare; rabbit; beef stew; rooster
llama-3-8b-instruct,Greece,1,New-pe-20,1,beach volleyball.,rackets; soccer; football; beach volleyball; volleyball
llama-3-8b-instruct,Greece,1,New-pe-49,1,churches.,orthodox church; church
llama-3-8b-instruct,Greece,1,New-pe-65,1,12,23; 12; 20; 21; 10
llama-3-8b-instruct,Greece,1,New-pe-76,1,hiking,picnic; hiking; walking; children's train; shooting; swings; pet walk
llama-3-8b-instruct,Greece,1,New-pe-86,0,acropolis of athens,white; white tower
llama-3-8b-instruct,Greece,1,New-spme-05,1,"baklava, galaktoboureko, loukoumades, tsoureki, and melomakarona.",galaktompoureko; baklava; kadaifi; tray sweets; tsoureki; melomakarona; rice pudding; spoon sweets
llama-3-8b-instruct,Greece,1,New-spme-37,1,medicine,medical; medicine; doctor; lawyer; veterinary; european studies
llama-3-8b-instruct,Greece,1,New-su-24,1,"football, basketball, and volleyball.",football; basketball; volleyball
llama-3-8b-instruct,Greece,1,New-su-34,0,greek traditional music and dance,guitar; carols; concert; dancing party
llama-3-8b-instruct,Greece,1,New-su-42,1,orthodox christianity,christianity; greek orthodox christianity
llama-3-8b-instruct,Greece,1,New-su-57,1,sheep,sheep; lamb; goats; goat; cows; cow; chickens
llama-3-8b-instruct,Greece,1,New-su-58,1,"goats, sheep, cattle, pigs, chickens, and bees.",horses; sheep; goats; donkeys; none
llama-3-8b-instruct,Greece,1,Ni-en-12,1,national and kapodistrian university of athens,national and kapodistrian university of athens; national technical university of athens; aristotle university of thessaloniki; university of macedonia
llama-3-8b-instruct,Greece,1,Ni-en-31,1,melomakarona and kourabiedes.,turkey; chicken; melomakarona; kourabiedes; pork; pan-fried pork
llama-3-8b-instruct,Greece,1,Ni-en-40,0,"""christmas, christmas""",christmas; vandi's christmas; carols; christmas carols; last christmas; little drummer
llama-3-8b-instruct,Greece,1,Sa-en-31,1,dogs,dog; cat
llama-3-8b-instruct,Greece,1,Sa-en-7,1,"loukoumi, baklava, kourabiedes, galaktoboureko, tiropita, spanakopita, koulourakia, melomakarona.",potato chips; souvlaki; bougatsa; cheese pie; meat pie; nuts; fruits; yogurt; lacta; ion
llama-3-8b-instruct,Greece,1,Ta-pe-21,1,schoolyards or local parks.,stadiums; in stadiums; schools; school; public stadiums; playgrounds; street; sports clubs
llama-3-8b-instruct,Greece,1,Ta-pe-29,1,football (soccer),soccer; football; basketball; track and field; martial art
llama-3-8b-instruct,Greece,1,Th-en-03,1,super league greece,super league greece; super league; super league 1; soccer; football; a1; basketball league
llama-3-8b-instruct,Greece,1,Th-en-11,0,vasilis lampropoulos,antetokounmpo; giannis antetokounmpo; tsitsipas; tentoglou; galis; devetzi; sloukas
llama-3-8b-instruct,Greece,1,Th-en-15,1,skiing,skiing; snowboard
llama-3-8b-instruct,Greece,1,Th-en-35,1,dinner,lunch; dinner
llama-3-8b-instruct,Greece,1,Th-en-37,0,21,18; 25; 19; 20; 28
llama-3-8b-instruct,Greece,1,Th-en-44,1,moussaka.,pastitsio; moussaka; souvlaki
llama-3-8b-instruct,Greece,1,Th-en-45,1,dinner together.,television; food
llama-3-8b-instruct,Greece,1,Th-en-51,1,greek language,mathematics; language; physics; history
llama-3-8b-instruct,Greece,1,Th-en-53,1,party!,tour of the parthenon; festival; cinema; theater; excursions; school celebrations
llama-3-8b-instruct,Greece,1,Tmp-ar-01,1,"university libraries, coffee shops, and homes.",library; house; tutorial center; school libraries; study room; cafes
llama-3-8b-instruct,Ethiopia,1,Al-en-01,1,injera with honey,potato fries; chips; bread; tea with bread; shiro; shiro wat; shiro stew
llama-3-8b-instruct,Ethiopia,1,Al-en-04,1,mango,orange; mango
llama-3-8b-instruct,Ethiopia,1,Al-en-19,0,arabic.,english
llama-3-8b-instruct,Ethiopia,1,Al-en-32,0,injera,meat; chicken; meat cuts; cut meat
llama-3-8b-instruct,Ethiopia,1,Al-en-39,0,injera with wats.,cake; bread; hamburger; burger; pizza; banana
llama-3-8b-instruct,Ethiopia,1,An-ar-03,0,9,10; 5
llama-3-8b-instruct,Ethiopia,1,Ca-sp-06,1,injera,injera; shiro; shiro wat; shiro stew
llama-3-8b-instruct,Ethiopia,1,Ca-sp-11,1,sunday,sunday
llama-3-8b-instruct,Ethiopia,1,Ca-sp-41,0,urban areas,mekedonia; center for the elderly care; elderly care center; religious places; religious institutions
llama-3-8b-instruct,Ethiopia,1,Gu-ch-08,1,football (soccer),soccer; football
llama-3-8b-instruct,Ethiopia,1,Gu-ch-38,0,8,4; 5
llama-3-8b-instruct,Ethiopia,1,Ji-ko-14,1,coffee,coffee; skin; animal skin; leather
llama-3-8b-instruct,Ethiopia,1,Ji-ko-24,0,football fields.,ednamall; edna mall; edinamol; bora; bora amusement park; television; tv; signal mall; centurymall; century mall
llama-3-8b-instruct,Ethiopia,1,Ji-ko-26,1,"* age 10-12: children start helping with household chores and participating in family decisions
* age 12-14: children start taking on more responsibilities, such as caring for younger siblings
* age 15-17: children start working part-time and contributing financially to the household
* age 18: children are considered adults and are expected to be financially independent",getting a job; job; starting their work; work; getting married; married; marriage
llama-3-8b-instruct,Ethiopia,1,Ji-ko-28,0,43rd day after birth,after a week; christening; epiphany; baptism; one year; in 1 year; first year
llama-3-8b-instruct,Ethiopia,1,Ji-ko-29,0,40,25; 18; 1
llama-3-8b-instruct,Ethiopia,1,Ji-ko-33,1,religious gatherings or hangouts with friends.,study; go to study; home
llama-3-8b-instruct,Ethiopia,1,Ji-ko-34,1,"elementary school students in ethiopia typically walk to school, as most schools are located in rural areas and public transportation is limited.",walk; by using service; with family; taxi; bike; bicycle
llama-3-8b-instruct,Ethiopia,1,Ji-ko-35,1,private boarding schools.,st joseph's school; st. joseph school; st. joseph; nazareth school; nazeret school; vocational; career; computer engineering; computer training
llama-3-8b-instruct,Ethiopia,1,Ji-ko-36,0,english language academy,mathematics; math; accounting
llama-3-8b-instruct,Ethiopia,1,Ji-ko-37,1,uniforms,uniform
llama-3-8b-instruct,Ethiopia,1,Ji-ko-40,1,play football and chat with friends.,playing soccer; playing football; football; soccer; drink tea; tea; talking with a friend; chat; talk with friends; play
llama-3-8b-instruct,Ethiopia,1,Ji-ko-42,1,"amharic, english, mathematics, biology, chemistry, and physics.",natural science; social science; mathematics; math; english; citizenship; civics
llama-3-8b-instruct,Ethiopia,1,Ji-ko-45,1,traditional ethiopian music and dance performances.,music; music program; sports; sports competition
llama-3-8b-instruct,Ethiopia,1,Jo-sp-13,0,fishing,swimming; swim
llama-3-8b-instruct,Ethiopia,1,Jo-sp-19,1,the amhara region.,amhara; oromia
llama-3-8b-instruct,Ethiopia,1,Jod-ch-01,0,injera and fingers.,plate; big plate; tray
llama-3-8b-instruct,Ethiopia,1,Jod-ch-07,0,2.3,2; 1.5; 1
llama-3-8b-instruct,Ethiopia,1,Jod-ch-60,1,8,8
llama-3-8b-instruct,Ethiopia,1,Ki-pe-34,1,tej,tea; coffee; milk
llama-3-8b-instruct,Ethiopia,1,Kik-in-16,1,teff coffee,liquor; hot tea; tea; coffee
llama-3-8b-instruct,Ethiopia,1,Kik-in-36,0,sendekta lemma,sewnet bishaw; wubetu abate; aserat haylie; asrat haile; gebremedhin haile
llama-3-8b-instruct,Ethiopia,1,Kik-in-37,1,st. george vs. ethiopian coffee,ethiopian coffee vs st. george; coffee vs saint george; st. george vs coffee; saint george vs ethiopian coffee; st. george vs ethiopian coffee; coffee vs st. george; ethiopian coffee vs saint george; saint george vs coffee
llama-3-8b-instruct,Ethiopia,1,Na-ko-20,1,athletics (track and field),running; run; athletics; champions league final; world cup
llama-3-8b-instruct,Ethiopia,1,Na-ko-29,0,yirga gelaw.,yanet seyum
llama-3-8b-instruct,Ethiopia,1,Na-ko-39,1,money.,clothes; household items; gabi
llama-3-8b-instruct,Ethiopia,1,Ne-ar-06,1,injera with various stews and salads.,dates; meat; samosa; samboosa
llama-3-8b-instruct,Ethiopia,1,Ne-ar-09,1,injera and wats.,meat cuts; cut meat; meat; bread
llama-3-8b-instruct,Ethiopia,1,Ne-ar-26,1,ethiopian airlines,ethio telecom; tele; ethiopian telecommunication; ethiopian telecom
llama-3-8b-instruct,Ethiopia,1,Ne-ar-36,1,injera with various wots (stews) and salads.,shiro; bread; meat; cake; potato wrap up
llama-3-8b-instruct,Ethiopia,1,Ne-ar-38,1,injera,grits stew; pasta; macaroni; injera; bread
llama-3-8b-instruct,Ethiopia,1,New-as-20,0,tebessalum (table tennis),boxing
llama-3-8b-instruct,Ethiopia,1,New-ch-07,0,tej (honey wine) and coffee.,meat; raw meat; tebs; t’ibs; tibbs; roast meat; roasted meat; tibs; meat cuts; cut meat
llama-3-8b-instruct,Ethiopia,1,New-ch-16,0,difret,woman; girl
llama-3-8b-instruct,Ethiopia,1,New-ch-32,1,microsoft office,microsoft word; ms office; office; power geez; application software; software
llama-3-8b-instruct,Ethiopia,1,New-ch-38,1,"addis ababa, djibouti, dire dawa, and port sudan.",dire dawa; diredawa; jigjiga; addis ababa
llama-3-8b-instruct,Ethiopia,1,New-ch-44,0,3 months,6 months; 45 days
llama-3-8b-instruct,Ethiopia,1,New-ch-73,1,football and volleyball.,football clubs; soccer clubs; art
llama-3-8b-instruct,Ethiopia,1,New-en-05,0,injera,sambusa; shiri stew; shiro wot; shiro
llama-3-8b-instruct,Ethiopia,1,New-en-19,1,addis ababa stadium,bahir dar stadium; bahir dar; addis ababa stadium; addis ababa; abebe bikila stadium
llama-3-8b-instruct,Ethiopia,1,New-en-41,0,aman bankas,haile g/selassie; haile gebreselassie; bethlehem tilahun
llama-3-8b-instruct,Ethiopia,1,New-en-47,0,coffee plants,vegetable; cabbage; toilet
llama-3-8b-instruct,Ethiopia,1,New-en-56,0,amharic,english; arabic
llama-3-8b-instruct,Ethiopia,1,New-en-68,0,"punishment, detention, suspension, expulsion, and corporal punishment.",peer pressure; casinos; expulsion from schools; foreign film
llama-3-8b-instruct,Ethiopia,1,New-en-69,0,"tsegaye gebre-medhin, mengistu lemma, and worku goshu.",fiction; haddis alemayehu; balu girema
llama-3-8b-instruct,Ethiopia,1,New-gr-06,1,injera,shiro wote; shiro; shiro stew; injera with shiro
llama-3-8b-instruct,Ethiopia,1,New-gr-08,1,tella,tela; liquor; beer; teji
llama-3-8b-instruct,Ethiopia,1,New-gr-15,0,injera with honey or fruit.,chopped meat; tebs; t’ibs; tibbs; roast meat; roasted meat; tibs; chicken stew; doro wot; butter
llama-3-8b-instruct,Ethiopia,1,New-gr-58,1,teacher,cleaning; cleaner; labor; security; civil servants; government job
llama-3-8b-instruct,Ethiopia,1,New-in-01,0,sidama,yirga chefie; harar
llama-3-8b-instruct,Ethiopia,1,New-in-62,0,addis ababa university,bahirdar; bahir dar; bahirdar university; bahir dar university; areba minch; adama
llama-3-8b-instruct,Ethiopia,1,New-ko-02,1,group discussion,birth follow up; sleeping position; nutrition; reproduction
